wavname,text,score,listener_id,audio type,anchor label,in RELATE dataset,in AudioCaps
/tango2/test/103348.wav,A child talking then a man speaking with bird sounds in the background,9,0307,tango,False,test,test
/tango2/train/49129.wav,Small cars driving past as a man speaks,5,0307,tango,False,train,train
/audiocaps/test/107127.wav,An aircraft engine accelerating followed by an object clanking against fiberglass as an emergency siren sounds in the background,5,0307,natural,False,test,test
/audioldm2/test/102794.wav,A clock ticking as a piano note is playing,3,0307,audioldm,False,test,test
/audiocaps/train/49129.wav,Small cars driving past as a man speaks,3,0307,natural,False,train,train
/tango2/test/107127.wav,An aircraft engine accelerating followed by an object clanking against fiberglass as an emergency siren sounds in the background,6,0307,tango,False,test,test
/tango/test/102794.wav,A clock ticking as a piano note is playing,2,0307,tango,False,test,test
/audioldm2/train/35238.wav,Loud burping and speaking,6,0307,audioldm,False,train,train
/tango/test/106637.wav,Honking of horns of an oncoming train,9,0307,tango,False,test,test
/audiocaps/test/106637.wav,Honking of horns of an oncoming train,6,0307,natural,False,test,test
/audiocaps/train/63113.wav,Loud burping and speaking,0,0307,natural,True,excluded,
/tango/train/35238.wav,Loud burping and speaking,2,0307,tango,False,train,train
/audiocaps/train/54482.wav,A clock ticking as a piano note is playing,0,0307,natural,True,excluded,
/audiocaps/test/103348.wav,A child talking then a man speaking with bird sounds in the background,4,0307,natural,False,test,test
/audioldm/train/49129.wav,Small cars driving past as a man speaks,9,0307,audioldm,False,train,train
/audiocaps/test/102794.wav,A clock ticking as a piano note is playing,2,0307,natural,False,test,test
/audioldm/test/103348.wav,A child talking then a man speaking with bird sounds in the background,2,0307,audioldm,False,test,test
/audiocaps/train/35238.wav,Loud burping and speaking,3,0307,natural,False,train,train
/audioldm/test/107127.wav,An aircraft engine accelerating followed by an object clanking against fiberglass as an emergency siren sounds in the background,1,0307,audioldm,False,test,test
/audiocaps/train/33444.wav,Honking of horns of an oncoming train,0,0307,natural,True,excluded,
/audioldm2/test/106637.wav,Honking of horns of an oncoming train,3,0307,audioldm,False,test,test
/tango2/test/103549.wav,Constant rattling noise and sharp vibrations,0,0308,tango,False,excluded,test
/audiocaps/train/61450.wav,Squealing tires and a revving engine with a man speaking then laughing,10,0308,natural,False,excluded,train
/tango/train/21035.wav,A man is giving a monologue slowly,9,0308,tango,False,excluded,train
/audiocaps/test/105960.wav,A bus engine slowing down then accelerating,10,0308,natural,False,excluded,test
/audiocaps/train/88492.wav,Squealing tires and a revving engine with a man speaking then laughing,0,0308,natural,True,excluded,
/audioldm/train/61450.wav,Squealing tires and a revving engine with a man speaking then laughing,5,0308,audioldm,False,excluded,train
/tango2/train/24991.wav,A loud whoosh followed by silence,2,0308,tango,False,excluded,train
/audiocaps/test/103549.wav,Constant rattling noise and sharp vibrations,4,0308,natural,False,excluded,test
/audiocaps/test/2891.wav,An adult female speaks and an animal growls playfully,8,0308,natural,False,excluded,test
/audioldm/train/24991.wav,A loud whoosh followed by silence,8,0308,audioldm,False,excluded,train
/audioldm/test/105960.wav,A bus engine slowing down then accelerating,9,0308,audioldm,False,excluded,test
/audiocaps/train/21035.wav,A man is giving a monologue slowly,0,0308,natural,False,excluded,train
/audioldm/test/2891.wav,An adult female speaks and an animal growls playfully,8,0308,audioldm,False,excluded,test
/audioldm/test/103549.wav,Constant rattling noise and sharp vibrations,8,0308,audioldm,False,excluded,test
/tango2/test/2891.wav,An adult female speaks and an animal growls playfully,10,0308,tango,False,excluded,test
/audiocaps/train/24991.wav,A loud whoosh followed by silence,10,0308,natural,False,excluded,train
/audiocaps/test/103571.wav,Constant rattling noise and sharp vibrations,8,0308,natural,True,excluded,
/audioldm2/train/21035.wav,A man is giving a monologue slowly,0,0308,audioldm,False,excluded,train
/tango2/train/61450.wav,Squealing tires and a revving engine with a man speaking then laughing,9,0308,tango,False,excluded,train
/audiocaps/test/103935.wav,A man is giving a monologue slowly,0,0308,natural,True,excluded,
/tango2/test/105960.wav,A bus engine slowing down then accelerating,9,0308,tango,False,excluded,test
/audioldm2/test/103215.wav,Rustling followed by baaing and then more rustling,8,0309,audioldm,False,excluded,test
/audiocaps/test/15695.wav,Beeping sound with person talking in the background,10,0309,natural,False,excluded,test
/audioldm2/test/15695.wav,Beeping sound with person talking in the background,2,0309,audioldm,False,excluded,test
/tango2/train/24588.wav,"A loud bang followed by hissing and muffled, distant speech",8,0309,tango,False,train,train
/audiocaps/train/24588.wav,"A loud bang followed by hissing and muffled, distant speech",8,0309,natural,False,train,train
/tango/test/15695.wav,Beeping sound with person talking in the background,8,0309,tango,False,excluded,test
/audioldm/test/105891.wav,"A bus engine is running, and people are talking",10,0309,audioldm,False,excluded,test
/audiocaps/test/105891.wav,"A bus engine is running, and people are talking",10,0309,natural,False,excluded,test
/audiocaps/train/323.wav,Man giving a speech followed by a woman giving a speech,0,0309,natural,True,excluded,
/audiocaps/test/103215.wav,Rustling followed by baaing and then more rustling,5,0309,natural,False,excluded,test
/audioldm2/test/107183.wav,A sprayer is used to spray,10,0309,audioldm,False,excluded,test
/tango2/train/13288.wav,Man giving a speech followed by a woman giving a speech,8,0309,tango,False,train,train
/tango/test/103215.wav,Rustling followed by baaing and then more rustling,8,0309,tango,False,excluded,test
/tango2/test/105891.wav,"A bus engine is running, and people are talking",8,0309,tango,False,excluded,test
/audiocaps/test/107183.wav,A sprayer is used to spray,10,0309,natural,False,excluded,test
/tango/test/107183.wav,A sprayer is used to spray,10,0309,tango,False,excluded,test
/audiocaps/train/18696.wav,Rustling followed by baaing and then more rustling,2,0309,natural,True,excluded,
/audiocaps/train/13288.wav,Man giving a speech followed by a woman giving a speech,10,0309,natural,False,train,train
/audiocaps/train/18318.wav,"A bus engine is running, and people are talking",2,0309,natural,True,excluded,
/audioldm/train/13288.wav,Man giving a speech followed by a woman giving a speech,5,0309,audioldm,False,train,train
/audioldm/train/24588.wav,"A loud bang followed by hissing and muffled, distant speech",8,0309,audioldm,False,train,train
/audiocaps/train/52284.wav,A person snoring,0,0310,natural,True,excluded,
/audiocaps/train/6077.wav,Birds chirping and tweeting followed by light wood tapping,0,0310,natural,True,excluded,
/tango/train/78403.wav,A person snoring,10,0310,tango,False,train,train
/tango2/test/106168.wav,Footsteps running on a hard surface followed by liquid spraying then an animal growling as static plays in the background,10,0310,tango,False,test,test
/tango2/test/103506.wav,Birds chirping and tweeting followed by light wood tapping,10,0310,tango,False,validation,test
/audioldm/test/103506.wav,Birds chirping and tweeting followed by light wood tapping,0,0310,audioldm,False,validation,test
/tango2/test/102976.wav,Thumping on a wooden surface before and after plastic clanking,10,0310,tango,False,test,test
/tango/train/13093.wav,"Birds chirp in the distance, some splashing, a man speaks",10,0310,tango,False,train,train
/audiocaps/train/13093.wav,"Birds chirp in the distance, some splashing, a man speaks",10,0310,natural,False,train,train
/audioldm2/train/78403.wav,A person snoring,10,0310,audioldm,False,train,train
/audiocaps/test/106701.wav,"Birds chirp in the distance, some splashing, a man speaks",0,0310,natural,True,excluded,
/audiocaps/train/401.wav,A woman speaking with a thud sound,10,0310,natural,False,train,train
/audiocaps/train/78403.wav,A person snoring,10,0310,natural,False,train,train
/audiocaps/test/102976.wav,Thumping on a wooden surface before and after plastic clanking,9,0310,natural,False,test,test
/audiocaps/test/106168.wav,Footsteps running on a hard surface followed by liquid spraying then an animal growling as static plays in the background,2,0310,natural,False,test,test
/tango2/train/401.wav,A woman speaking with a thud sound,8,0310,tango,False,train,train
/audioldm/test/106168.wav,Footsteps running on a hard surface followed by liquid spraying then an animal growling as static plays in the background,0,0310,audioldm,False,test,test
/audiocaps/test/103506.wav,Birds chirping and tweeting followed by light wood tapping,10,0310,natural,False,validation,test
/audioldm/test/102976.wav,Thumping on a wooden surface before and after plastic clanking,10,0310,audioldm,False,test,test
/audioldm2/train/13093.wav,"Birds chirp in the distance, some splashing, a man speaks",5,0310,audioldm,False,train,train
/audioldm/train/401.wav,A woman speaking with a thud sound,10,0310,audioldm,False,train,train
/audioldm2/test/104391.wav,A man speaks and a small goat bleats,2,0311,audioldm,False,validation,test
/audiocaps/train/13564.wav,A man speaks and a small goat bleats,0,0311,natural,True,excluded,
/tango/train/20747.wav,A man speaking over a microphone as a crowd rustles and speaks quietly,8,0311,tango,False,train,train
/audiocaps/test/106438.wav,Dogs growling and barking while grass rustles during a rooster crowing as a pig oinks and birds chirp in the background,0,0311,natural,True,excluded,
/audioldm/train/39651.wav,A set of soft taps is followed up with a couple of beeps and then the whole time a bird chirps in the background,10,0311,audioldm,False,train,train
/audiocaps/train/39651.wav,A set of soft taps is followed up with a couple of beeps and then the whole time a bird chirps in the background,8,0311,natural,False,train,train
/audioldm2/test/107190.wav,Cars humming and rumbling as they rev and idle,10,0311,audioldm,False,validation,test
/audioldm2/train/20747.wav,A man speaking over a microphone as a crowd rustles and speaks quietly,10,0311,audioldm,False,train,train
/tango2/train/39651.wav,A set of soft taps is followed up with a couple of beeps and then the whole time a bird chirps in the background,5,0311,tango,False,train,train
/audiocaps/train/20747.wav,A man speaking over a microphone as a crowd rustles and speaks quietly,10,0311,natural,False,train,train
/audiocaps/train/83264.wav,Dogs growling and barking while grass rustles during a rooster crowing as a pig oinks and birds chirp in the background,10,0311,natural,False,train,train
/tango/train/83264.wav,Dogs growling and barking while grass rustles during a rooster crowing as a pig oinks and birds chirp in the background,8,0311,tango,False,train,train
/audioldm2/train/83264.wav,Dogs growling and barking while grass rustles during a rooster crowing as a pig oinks and birds chirp in the background,5,0311,audioldm,False,train,train
/audioldm2/train/99974.wav,A metal pot clanging followed by plastic clacking then a woman speaking while food and oil sizzles,8,0311,audioldm,False,train,train
/tango/test/104391.wav,A man speaks and a small goat bleats,9,0311,tango,False,validation,test
/tango/test/107190.wav,Cars humming and rumbling as they rev and idle,9,0311,tango,False,validation,test
